n,m,l,S,nonlinear_gain,linearity_score,mse_full,mse_linear,gain_mean,gain_std,steps_used,steps_mean,converged,n_converged,n_seeds,n_runs
64,16,1,0.9,0.0,1.0,0.01258011907339096,0.01258011907339096,-5.485683857386902e-07,7.875950594325397e-07,8000,12933.4,True,9,15,3
64,16,1,0.95,0.0,1.0,0.003753693774342537,0.003753693774342537,-5.205169524439649e-07,1.2378931130323799e-06,8000,12933.4,True,9,15,3
64,16,2,0.85,0.9685036540031433,0.8454993963241577,0.011415364220738411,0.36243483424186707,0.937657546706316,0.06628597713577673,80000,51951.48780487805,True,39,41,4
64,16,2,0.9,0.9725954532623291,0.8912681937217712,0.005002732388675213,0.18255198001861572,0.9147945642471313,0.09140607624206575,80000,50669.16901408451,True,67,71,5
64,16,2,0.95,0.821842610836029,0.9454942345619202,0.0008587546763010323,0.004820248577743769,0.7017900829131787,0.15146631686763223,24000,47884.846153846156,True,50,52,6
64,16,3,0.85,0.9817440509796143,0.7862746715545654,0.009070079773664474,0.496827632188797,0.3526014233274119,0.38937001656314274,24000,75357.42857142857,True,39,42,5
64,16,3,0.9,0.9899745583534241,0.8848490715026855,0.0035034765023738146,0.34945860505104065,0.2911367047511573,0.4104395395543637,24000,75655.04761904762,True,38,42,5
64,16,3,0.95,0.8734751343727112,0.9292478561401367,0.0004983055405318737,0.0039384677074849606,0.2215933284236317,0.3692717255993131,24000,55297.90476190476,True,38,42,5
64,16,4,0.85,0.9447000622749329,0.8108803033828735,0.0053759063594043255,0.0972137376666069,0.40493371388664756,0.4472584812231122,144000,99618.22222222222,True,68,72,6
64,16,4,0.9,0.9861499071121216,0.8887413144111633,0.0027298356872051954,0.1970999538898468,0.45778957153279837,0.4758178005958164,24000,62257.11111111111,True,67,72,6
64,16,4,0.95,0.9181102514266968,0.9224777221679688,0.000335350283421576,0.004095250740647316,0.3820311959934265,0.432652600683595,48000,49965.444444444445,True,69,72,6
64,32,1,0.85,1.0418894817121327e-05,0.9999999403953552,0.003396692918613553,0.0033967283088713884,1.037543118324417e-06,4.094878656696019e-06,20000,12933.4,False,9,15,3
64,32,1,0.9,3.453225872362964e-06,0.9999999403953552,0.0015507389325648546,0.0015507442876696587,-5.357099204654029e-06,7.805866713460806e-06,20000,12933.4,False,9,15,3
